wallet,risk_propagated,risk_anomaly,risk_peeling,final_risk,involved_in_illicit_pattern,pattern_types_involved,is_seed,explanation,tie_break_score,anomaly_shap_reason,peeling_shap_reason,final_explanation
bc1q54xreazmce71j9znd8qzv5u7xhruszvd006t5e,7.481806768062752e-06,0.5357102679495255,1.0,1.0,True,peeling,False,Flagged for: statistically anomalous behavior (anomaly score 0.54); participation in a high-confidence peeling chain (probability 1.00).,1.5357177497562935,Driven by: an atypical number of transactions (contributed +0.164); an unusually high number of incoming payments (contributed +0.129); an unusually high number of outgoing payments (contributed +0.111).,Driven by: how tightly-timed the fastest hop was (contributed +0.169); the average time between hops (contributed +0.114); how tightly-timed the slowest hop was (contributed +0.078).,"[Anomaly] Driven by: an atypical number of transactions (contributed +0.164); an unusually high number of incoming payments (contributed +0.129); an unusually high number of outgoing payments (contributed +0.111). [Peeling-chain, P=1.00] Driven by: how tightly-timed the fastest hop was (contributed +0.169); the average time between hops (contributed +0.114); how tightly-timed the slowest hop was (contributed +0.078)."
bc1qrr43ur4mfjhojalbh1nyks9urxijam31bxpgwj,3.2883725027620816e-06,0.5297624731673278,1.0,1.0,True,peeling,False,Flagged for: statistically anomalous behavior (anomaly score 0.53); participation in a high-confidence peeling chain (probability 1.00).,1.5297657615398306,Driven by: unusually large average transaction amount (contributed +0.158); an unusually high transaction frequency (contributed +0.090); an unusually extreme single transaction amount (contributed +0.080).,Driven by: how tightly-timed the fastest hop was (contributed +0.169); the average time between hops (contributed +0.106); how tightly-timed the slowest hop was (contributed +0.077).,"[Anomaly] Driven by: unusually large average transaction amount (contributed +0.158); an unusually high transaction frequency (contributed +0.090); an unusually extreme single transaction amount (contributed +0.080). [Peeling-chain, P=1.00] Driven by: how tightly-timed the fastest hop was (contributed +0.169); the average time between hops (contributed +0.106); how tightly-timed the slowest hop was (contributed +0.077)."
bc1q81bmqf7zk94yxfiblejgublmntfk7orfqla09l,7.092420487029654e-06,0.5154643648639092,1.0,1.0,True,peeling,False,Flagged for: statistically anomalous behavior (anomaly score 0.52); participation in a high-confidence peeling chain (probability 1.00).,1.5154714572843964,Driven by: an atypical number of transactions (contributed +0.169); an unusually high number of incoming payments (contributed +0.159); an unusually high number of outgoing payments (contributed +0.129).,Driven by: how tightly-timed the fastest hop was (contributed +0.169); the average time between hops (contributed +0.120); how tightly-timed the slowest hop was (contributed +0.077).,"[Anomaly] Driven by: an atypical number of transactions (contributed +0.169); an unusually high number of incoming payments (contributed +0.159); an unusually high number of outgoing payments (contributed +0.129). [Peeling-chain, P=1.00] Driven by: how tightly-timed the fastest hop was (contributed +0.169); the average time between hops (contributed +0.120); how tightly-timed the slowest hop was (contributed +0.077)."
bc1qqwfwp9k1uoaa2qyruy4kj8gvskoi4swh0tt9kv,4.144783350484714e-06,0.5050362215090634,1.0,1.0,True,peeling,False,Flagged for: statistically anomalous behavior (anomaly score 0.51); participation in a high-confidence peeling chain (probability 1.00).,1.505040366292414,Driven by: an unusually high number of incoming payments (contributed +0.222); an atypical number of transactions (contributed +0.221); an atypical time-of-day transaction pattern (contributed +0.178).,Driven by: how tightly-timed the fastest hop was (contributed +0.173); the average time between hops (contributed +0.122); how tightly-timed the slowest hop was (contributed +0.084).,"[Anomaly] Driven by: an unusually high number of incoming payments (contributed +0.222); an atypical number of transactions (contributed +0.221); an atypical time-of-day transaction pattern (contributed +0.178). [Peeling-chain, P=1.00] Driven by: how tightly-timed the fastest hop was (contributed +0.173); the average time between hops (contributed +0.122); how tightly-timed the slowest hop was (contributed +0.084)."
bc1qledo515igjzae557o7rci2afi41jip23rb1w0x,3.838000411896583e-06,0.4992498466245264,1.0,1.0,True,peeling,False,Flagged for: participation in a high-confidence peeling chain (probability 1.00).,1.4992536846249382,Driven by: an unusually high number of outgoing payments (contributed +0.140); an unusually high transaction frequency (contributed +0.068); physically implausible peer geo-velocity (contributed +0.012).,Driven by: how tightly-timed the fastest hop was (contributed +0.169); the average time between hops (contributed +0.111); how tightly-timed the slowest hop was (contributed +0.077).,"[Peeling-chain, P=1.00] Driven by: how tightly-timed the fastest hop was (contributed +0.169); the average time between hops (contributed +0.111); how tightly-timed the slowest hop was (contributed +0.077)."
bc1qd2rttdwospe14ot4fpuh7znjzhobhgs59ymzy6,1.7926875709169337e-05,0.4970590249450861,1.0,1.0,True,peeling,False,Flagged for: participation in a high-confidence peeling chain (probability 1.00).,1.4970769518207954,Driven by: an atypical number of transactions (contributed +0.174); an unusually high number of incoming payments (contributed +0.162); an unusually high number of outgoing payments (contributed +0.130).,Driven by: how tightly-timed the fastest hop was (contributed +0.169); the average time between hops (contributed +0.106); how tightly-timed the slowest hop was (contributed +0.077).,"[Peeling-chain, P=1.00] Driven by: how tightly-timed the fastest hop was (contributed +0.169); the average time between hops (contributed +0.106); how tightly-timed the slowest hop was (contributed +0.077)."
bc1q4dqxin67273jyzbb27s9bu1dgej1dg6fwronbv,7.319202263164856e-08,0.496821769108857,1.0,1.0,True,peeling,False,Flagged for: participation in a high-confidence peeling chain (probability 1.00).,1.4968218423008797,Driven by: an unusually high number of incoming payments (contributed +0.180); an atypical number of transactions (contributed +0.173); an unusually high number of outgoing payments (contributed +0.141).,Driven by: how tightly-timed the fastest hop was (contributed +0.169); the average time between hops (contributed +0.111); how tightly-timed the slowest hop was (contributed +0.077).,"[Peeling-chain, P=1.00] Driven by: how tightly-timed the fastest hop was (contributed +0.169); the average time between hops (contributed +0.111); how tightly-timed the slowest hop was (contributed +0.077)."
bc1q1w7kf0fkaiezadesvtyjicvrd7m1v9e79gk0so,8.77992734088299e-07,0.4948849570547641,1.0,1.0,True,peeling,False,Flagged for: participation in a high-confidence peeling chain (probability 1.00).,1.4948858350474985,Driven by: an unusually high number of incoming payments (contributed +0.181); an atypical number of transactions (contributed +0.173); an unusually high number of outgoing payments (contributed +0.141).,Driven by: how tightly-timed the fastest hop was (contributed +0.169); the average time between hops (contributed +0.111); how tightly-timed the slowest hop was (contributed +0.077).,"[Peeling-chain, P=1.00] Driven by: how tightly-timed the fastest hop was (contributed +0.169); the average time between hops (contributed +0.111); how tightly-timed the slowest hop was (contributed +0.077)."
bc1qj0ua9o6h0feeb9i9exbnxdxwbc1jlidiggn92f,1.91101743779683e-05,0.4916292334190937,1.0,1.0,True,peeling,False,Flagged for: participation in a high-confidence peeling chain (probability 1.00).,1.4916483435934715,Driven by: an unusually high transaction frequency (contributed +0.137); an atypical time-of-day transaction pattern (contributed +0.127); an atypical number of transactions (contributed +0.112).,Driven by: how tightly-timed the fastest hop was (contributed +0.169); the average time between hops (contributed +0.106); how tightly-timed the slowest hop was (contributed +0.077).,"[Peeling-chain, P=1.00] Driven by: how tightly-timed the fastest hop was (contributed +0.169); the average time between hops (contributed +0.106); how tightly-timed the slowest hop was (contributed +0.077)."
bc1qd9y9b1yp4bg4w4hp5amvov4oyiz9iycr0l32u5,6.716766773211614e-06,0.4881686039850134,1.0,1.0,True,peeling,False,Flagged for: participation in a high-confidence peeling chain (probability 1.00).,1.4881753207517867,Driven by: an atypical number of transactions (contributed +0.178); an unusually high number of incoming payments (contributed +0.165); an unusually high number of outgoing payments (contributed +0.131).,Driven by: how tightly-timed the fastest hop was (contributed +0.169); the average time between hops (contributed +0.123); how tightly-timed the slowest hop was (contributed +0.078).,"[Peeling-chain, P=1.00] Driven by: how tightly-timed the fastest hop was (contributed +0.169); the average time between hops (contributed +0.123); how tightly-timed the slowest hop was (contributed +0.078)."
bc1qsr3jfyusq1u97rwjvie6dueprtiry3ti0m2q22,2.4645832914870987e-05,0.4876565070865201,1.0,1.0,True,peeling,False,Flagged for: participation in a high-confidence peeling chain (probability 1.00).,1.4876811529194351,Driven by: an unusually extreme single transaction amount (contributed +0.236); an unusually high transaction frequency (contributed +0.178); unusually large average transaction amount (contributed +0.177).,Driven by: how tightly-timed the fastest hop was (contributed +0.173); the average time between hops (contributed +0.122); how tightly-timed the slowest hop was (contributed +0.084).,"[Peeling-chain, P=1.00] Driven by: how tightly-timed the fastest hop was (contributed +0.173); the average time between hops (contributed +0.122); how tightly-timed the slowest hop was (contributed +0.084)."
bc1q46pl5nbti1ncv10x6wm1xrp4jdva787tag2m09,1.9426733866087267e-05,0.483714952479383,1.0,1.0,True,peeling,False,Flagged for: participation in a high-confidence peeling chain (probability 1.00).,1.4837343792132491,Driven by: an unusually high number of incoming payments (contributed +0.177); an atypical number of transactions (contributed +0.172); an unusually high number of outgoing payments (contributed +0.141).,Driven by: how tightly-timed the fastest hop was (contributed +0.169); the average time between hops (contributed +0.106); how tightly-timed the slowest hop was (contributed +0.077).,"[Peeling-chain, P=1.00] Driven by: how tightly-timed the fastest hop was (contributed +0.169); the average time between hops (contributed +0.106); how tightly-timed the slowest hop was (contributed +0.077)."
bc1qit8d9gx2hivdts8mg00crz17a8rnxpwnua6tdx,1.3337354077375402e-06,0.4836443266024338,1.0,1.0,True,peeling,False,Flagged for: participation in a high-confidence peeling chain (probability 1.00).,1.4836456603378416,Driven by: an unusually high number of outgoing payments (contributed +0.199); an unusually high number of incoming payments (contributed +0.190); an atypical number of transactions (contributed +0.178).,Driven by: how tightly-timed the fastest hop was (contributed +0.173); the average time between hops (contributed +0.122); how tightly-timed the slowest hop was (contributed +0.084).,"[Peeling-chain, P=1.00] Driven by: how tightly-timed the fastest hop was (contributed +0.173); the average time between hops (contributed +0.122); how tightly-timed the slowest hop was (contributed +0.084)."
